question_id,member_id,question,其它,完成式,連接詞,假設語氣,分詞,進行式,過去式,未來式,關係代名詞,不定詞,名詞子句,被動,介係詞
25582,76802,「They say the lion's visit gives us all good luck.」 請問這段句子的say、visit、gives是不是都是動詞?為什麼一個句子可以有兩個以上的動詞組成嗎?,1.1220404042e-05,0.00300868477047,0.232602882252,0.000729781274875,0.0564422919753,0.00481716884416,0.0672862050136,0.000307876564439,0.27968091365,0.00329258397462,0.00566652449468,0.00784288697584,0.338310979806
34835,85704,"you'll need to pop in to your nearest Medicare service center, fill out some forms  這句話為何中間沒有連接詞??? ",7.39836552497e-06,0.00441380166868,0.310359503981,0.000789519677963,0.0285129546719,0.00828146438955,0.0147455889705,0.000378486041262,0.0416590973932,0.0034783456335,0.00201622571876,0.013688188718,0.57166942477
93711,88328, 請問when在這句的詞性是副詞還是連接詞及意思是什麼，謝謝 ,5.04825171374e-06,0.00377505162613,0.449547838648,0.000397790135726,0.0578230003573,0.00368474127416,0.132833781514,0.000134171230523,0.143975276488,0.00105636715568,0.00274456870611,0.0081973684688,0.195824996144
85039,90504,talking about how her day was at school that day 請問可以分析或講解一下這句嗎? 我不是很了解這句話的架構和組合的樣子 謝謝,3.69158448572e-07,0.000846140378369,0.26718378369,6.57762050996e-05,0.00500407425386,0.000251833555869,0.00558885185498,1.71403021494e-05,0.0162804358922,0.000216076997128,0.000917395899203,0.000983146533623,0.702644975279
110478,66524,為什麼這裏要用兩個that呢？,1.22287670993e-05,0.0039733694499,0.753705410746,0.000310394711524,0.00817526425381,0.00503347654562,0.00934060871201,0.000294051366706,0.109288999319,0.00202663068482,0.00463382180612,0.00512822290108,0.0980775207361
10552,68274,What people will often do is they'll retreat 這句話中間是用省略連接詞嗎? 假設有，是用甚麼當連接詞? 是名詞子句嗎?,3.39388475744e-06,0.00224891594366,0.663474228179,0.000332011221107,0.0182339942633,0.00416477865545,0.0188576419108,0.000837070641136,0.172943586241,0.00107825918376,0.00380333087753,0.00383957172663,0.110183217273
39862,87413,that wasn't the way to create a good brand是名詞子句嗎?,2.51786828145e-05,0.00798125083268,0.310274057299,0.00102842329918,0.0384564348381,0.00785014682227,0.0308658349023,0.000675129171268,0.16675923174,0.00882907811823,0.013722518675,0.0257496327662,0.387783082853
26312,84944,"請問 "" we say (that) can be drummed out"".     1.原句是這樣理解嘛? (名詞子句)   2.*drum* out""   這裡是*鼓*出來""  這個out是形容drum的adv.嗎?",2.89968924867e-06,0.00119754937126,0.0599720987876,0.000202854430789,0.0183111382446,0.00215034872181,0.00958519352243,0.000138427588769,0.178182140918,0.00101824289924,0.00186550902696,0.0227142774074,0.704659319392
119088,72151,"請問The beginning of this was when we saw the photo of the boys, and we realized that there were children(who are) living in modern-day slavery. 請問句中，又省略(who are)嗎?還是只是因在were的後面，所以動詞加ing (living)? 謝謝!",1.12898764643e-06,0.00122673093545,0.070402831399,0.000353610827559,0.327853578965,0.00303277549158,0.0355988621625,5.61948221018e-05,0.238306571545,0.000808766497322,0.00109981747776,0.00352797897436,0.317731151915
65492,94963,but how good it is is what matters 為甚麼what前面有兩個is 這邊的matter 是動詞嗎?  matter 通常怎麼使用,8.39147704733e-07,0.0016264365383,0.640192227379,0.000174842700907,0.0101132743103,0.000930676351286,0.0183727655408,6.67723668534e-05,0.0518127561967,0.00103727304393,0.0112994056299,0.00264288222085,0.261729848573
46916,62926,請問if I tell you that I headed to my office，為何要加that，意思是什麼?,8.00764374343e-07,0.000786665726526,0.781179643174,8.31754052885e-05,0.00592857160492,0.000443269560533,0.0121070652518,4.92858417104e-05,0.0164197286178,0.000231688800325,0.000764839518097,0.00303366826896,0.178971597466
77830,68269,請問這句that的用法是？補充news的用法嗎?,2.39020413251e-07,0.000440891613786,0.695705973085,1.94580779699e-05,0.00680156784251,0.000113376701447,0.00268878071224,9.97187422584e-06,0.0203536773216,0.000114909675209,0.000296062699241,0.00156570165545,0.271889389721
50146,75378, whatever (it is) we're going to do.這邊名詞子句當受詞的用法 whatever可以用that替代嗎? 謝謝老師,2.48872042174e-06,0.00241961323712,0.0583650202955,0.000165721503942,0.0313232841497,0.00420612823363,0.0168251018697,0.000151971608563,0.229828245087,0.00165946569733,0.00836937780131,0.00575544491621,0.640928136879
19296,75378,"like it's a washcloth.本句like當介係詞,而 it's a washcloth為名詞子句當like受詞? 請問這樣理解對嗎? 謝謝老師",2.40678961218e-05,0.00566752632159,0.204071056602,0.00103151165559,0.0382304222403,0.00546654328151,0.0348082255191,0.000656350913231,0.0901745887929,0.00539202161604,0.00893202052386,0.0161046083228,0.589441056315
55343,98653,this is me that is presented as a boy  老師這裡應該是形容子句的省略 可是應該把that is 省掉就Ok拉為啥還要多個being 這樣詞類不就變化掉了????好奇怪喔,1.05946748103e-07,0.000103911565375,0.0863531362803,1.15405957972e-05,0.467449154179,0.000160854015012,0.00161148921833,4.27781785153e-06,0.0455449721836,0.000393289566916,0.000364527444614,0.0017519278575,0.396250813329
52123,98653,"all of that fun stuff 老師請問一下 that fun stuff 這是名詞子句嗎 如果是為什麼沒有動詞,Other than all of that fun stuff 這一整句也沒有耶",2.33466699619e-06,0.00207437735646,0.258781095704,0.00013067700318,0.0594406023136,0.00305046295016,0.0244978899391,6.76050352377e-05,0.0821324767639,0.00100081498543,0.0010643406245,0.00301523970905,0.564742082948
37746,80494,know it was her...it是代表?此處的文法也不太懂? know又有was? I found out shortly after that it was her...it是代表? 有that又有it?,1.57506609257e-06,0.00387358987167,0.715428680046,0.00024711138388,0.0139806468753,0.00252426850839,0.0343757170606,7.09071532016e-05,0.0774917755706,0.000490545636911,0.00273440825418,0.00435581134225,0.144424963231
37973,92288,It's that you're trying為何有兩個主詞在,7.12148743115e-08,0.000188909598867,0.765716999857,7.09418656692e-06,0.00226609087526,0.000108457802524,0.00172627774329,4.28247486524e-06,0.00665945489603,3.75639439441e-05,0.000231652421317,0.00130651760936,0.221746627376
74734,90915,這裡的thought是當名詞還是過去分詞? that this was probably the worst thing是名詞子句嗎?you'd是you had嗎 如果是的話 you have be wrong 不就變 你有錯?,3.95473260636e-06,0.0111781224712,0.135941572852,0.00180098118821,0.209722793999,0.00882816302766,0.318855188031,0.000348585350047,0.0720392230958,0.00241279522303,0.00579372204174,0.00997634174828,0.22309855624
26989,84365,我想請問It's that如何用,6.33966488144e-07,0.00154972861287,0.349616345211,0.000118616389834,0.0253929539438,0.00318849631503,0.0131046025655,5.12600671884e-05,0.095368397086,0.000833562202574,0.00214330436993,0.00569328515226,0.502938814118
100645,84018,I hope that those words will be helpful.  請問這個that在這裡的用法是?,4.43598653012e-07,0.000595759230462,0.789430077852,2.52036553905e-05,0.0134235964181,0.000382433660826,0.00486964640961,2.56756013879e-05,0.0256421722574,0.000161005490018,0.000512438509099,0.00343262070904,0.161498926608
115196,85809,請問that的前面不是不能有逗號嗎？請season後面的that是什麼啊！？,3.89354141211e-06,0.00329853583435,0.652454703985,0.000189285778641,0.0117925845558,0.00208777186868,0.0192250127411,0.000136494851543,0.149267600839,0.000814280011216,0.00260608726756,0.00319551295633,0.154928235769
87164,101265, found out that Charles Mintz這裡為何要加that可以去掉嗎？ 改這樣可嗎found out  Charles Mintz,1.08716670484e-05,0.00453868862808,0.365946838339,0.000603533957253,0.0777758212489,0.00446928205721,0.0177279266686,0.000277982178125,0.334865818415,0.00192218201505,0.00556840474462,0.0078447038006,0.178447946281
24688,76572,這裡put +介係詞into 的用法是? who 是名詞子句嗎 ,1.80929943596e-05,0.00263045478767,0.0793521173815,0.000563674622682,0.0599238993467,0.00545325463757,0.0147178757762,0.000527513926278,0.2549447803,0.00303287476454,0.0112136155778,0.00894243572915,0.558679410155
120870,94775,that後面是可以使用假設語氣，用法就如同一般使用假設語氣一樣？,1.96845063009e-05,0.0175082115368,0.290192159998,0.0177878141189,0.0697466673542,0.0129333193652,0.103326338602,0.00131828224469,0.0948874662852,0.00407092727205,0.00645280513348,0.010678968927,0.371077354656
120318,94775,for fear是連接詞的用法？,8.82925745825e-06,0.00269138270768,0.180658630778,0.000502229508709,0.0386325259535,0.00540638535449,0.0278243328762,0.000241392351306,0.187411746372,0.00219234791346,0.00703671468851,0.00964538295835,0.53774809928
27882,82089,So what we want is we wanna project enthusiasm and openness，此句中，從哪裡到哪裡是插入句呢?句型上我看不懂...,9.84434715771e-06,0.00673884401946,0.41222578118,0.000536804795328,0.0951643241835,0.0182076174271,0.053840096878,0.000388728224644,0.167482938245,0.00399240418762,0.0134317042835,0.0110637788884,0.21691713334
26975,82089,請問這裡的different than後面接的應該是名詞才對，為何是接「it is today」這種名詞子句型態呢?,6.25653233442e-07,0.0015235734789,0.436983748837,0.000100355290094,0.022316308773,0.000881848794866,0.0265293633966,2.68166640404e-05,0.00548190903349,0.000514746810645,0.000365766722673,0.00350323759624,0.501771698949
17383,62731,"為何... decision on ""if"" you're hired or not. 中要加 if呢? 可以改成decision on you're hired or not. 嗎?",9.0733074934e-08,7.02817992718e-05,0.00507065388514,3.8711852608e-05,0.00113975761668,0.000370801334973,0.000498359807714,1.13496214868e-05,0.00136128328283,4.4338579981e-05,7.75032126893e-05,0.000657368535856,0.990659499738
63360,87661,這句的文法結構是什麼樣子？動詞是什麼？為什麼第一句就有三個is?,1.35549929551e-06,0.00098984247732,0.2855538535,0.00012419697543,0.0369119315614,0.00227122462107,0.021575571917,6.70886071108e-05,0.30061102883,0.00114027878957,0.00533999644946,0.00318522542386,0.342228405348
