question_id,member_id,question,其它,完成式,連接詞,假設語氣,分詞,進行式,過去式,未來式,關係代名詞,不定詞,名詞子句,被動,介係詞
3238,55981,She told me after she was diagnosed that death was not what saddened her the most.  請問為何要加what,8.85793566283e-06,0.00846646761229,0.316124184523,0.000702126052987,0.027405090234,0.0033140671071,0.0769818760444,0.000402291217242,0.103094476153,0.00265173095638,0.0480121567561,0.0157115519652,0.397125123442
83142,90504,在 caused 前省略了that was  那平時，我們該怎麼察覺這裡原本有東西被省略呢? 然後這句是名詞子句嗎?,5.4137557461e-06,0.00288969830052,0.260755878417,0.000432365932721,0.0647602197913,0.00212121112412,0.0192639147217,0.00014736340969,0.386754666801,0.00245647954193,0.0156910083907,0.00792907259255,0.236792707221
101450,57638,"為什麼這邊的句型結構不是Whether S+V, S+V 呢",1.91951351619e-05,0.0062852523827,0.250461968793,0.000948737621663,0.0639469571456,0.00903535155106,0.0225925433915,0.000725824855345,0.0764774595178,0.00304933466122,0.0315996612637,0.0110005425641,0.523857171117
37279,87413,I supposed +I'd better是關係子句嗎?,0.000112859354256,0.0312726183878,0.155646283099,0.00347068248398,0.10219414782,0.0211142268621,0.0732368583552,0.00242537351774,0.329513064164,0.0201786624286,0.0985035027436,0.0257308911865,0.136600829598
94464,91662,這句意思是 例如..我們知道我們右手是在身體的右半邊這樣的意思嗎? 有點不太了解 That's our knowledge of where each bit of our bodies is in relation to all the other bits. 在請問這一句 in relation to 開始等於是一個形容前面That's our knowledge of where each bit of our bodies is 的句子了嗎,1.33597064573e-05,0.0140692723276,0.128904095983,0.000864600287434,0.110320077882,0.00847766399804,0.0474225944094,0.000559466682407,0.29598528418,0.00561832493578,0.0203657214937,0.0143633942755,0.353036143838
8465,54475,請問 一下  這句的that 是當名詞子句當cut受詞嗎? 謝謝!,1.05274145635e-05,0.00283365655064,0.184220622173,0.000541021107489,0.0175991363617,0.00502872709066,0.0116454417828,0.000281135846332,0.259371463868,0.0018661758137,0.0223173665059,0.00769734384766,0.486587381637
41148,75321, I found out what the most important thing is is to be true to yourself. 為何有兩個is    這個文法有點忘記了,1.94274844629e-06,0.00203483676554,0.14245203035,0.000243295779847,0.0594200463297,0.00195700395961,0.0247474325099,0.000177634565019,0.355529574999,0.00396688677853,0.15303349789,0.00949978532407,0.246936032
104322,57639,不懂it can be表達意思,2.38566991717e-06,0.00873043204312,0.397276201727,0.00263388184817,0.02169748915,0.00749407002014,0.0686820740731,0.000314312497835,0.0491405993095,0.00274378696653,0.0699581837339,0.00991441826565,0.361412164695
8423,58096,She told me after she was diagnosed that death was not what saddened her the most 這裡的what saddened her the most 是由 What did saddened her the most?  改過來的子句??,4.14258487665e-05,0.0183086134373,0.200933058642,0.00208966669829,0.0397896616095,0.0105179450837,0.139620190585,0.00115002815361,0.199948915906,0.00778091764752,0.125262464758,0.0282010748012,0.226356036828
7971,58096,And who she became in my head was probably more than the reality. 這裡為什麼要用who? who she became in my head 是名詞子句嗎?,8.0948371197e-06,0.00218844062182,0.0814150004738,0.000384314740506,0.0296294120467,0.004892570172,0.177156068249,0.000241539404814,0.541506412606,0.00156175081032,0.0310876456639,0.0058660021572,0.124062748217
